cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000000_2870a2ee8414_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,0,031f49f789e6245e,5,4,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.1359451341527147}]",analytic_instance,0.6201978561790549,0.015787381678819656,5.709275426058966,2.3768783872104384,3.1359451341527147,3.4410444787919947,True,3.4410444787919947,0.41631874622156123,0.5492720004081875,0.6027112412699452,16.997843980789185,2026-09-06 19:35:57,2,1.1884391936052192,1.5679725670763573,1.7205222393959974,d3cd38ec70346e15b455deda9d7f292d03e1bbdc81fe5a6ecf43ab4819a3616e,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,2.8546376797184614,0.4163187510796218,0.5492720068176914,0.6027112483030365
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000001_9fea667002e0_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,1,d03b37ac9dce166c,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.8583743034309865}]",analytic_instance,0.08858587107159088,0.02538621984422207,10.000009392409437,4.83223336842977,4.8583743034309865,6.102636152925459,True,6.102636152925459,0.48322288298026034,0.4858369740251207,0.6102630421085103,6576.033448934555,2026-09-07 00:26:50,2,2.416116684214885,2.4291871517154933,3.0513180764627297,b8b033b08cf8e5555b0e219470fc8f5db0e099f65f6314b7b2cf4e84e5a5c7ec,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.9999999999999964,0.4832233368429773,0.485837430343099,0.6102636152925464
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000003_dcf1071fcc31_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,3,faea56c01340eb7c,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.067784456692139}]",analytic_instance,0.5153192002116003,0.014399737119674683,10.943466353769749,6.692513948087414,7.067784456692139,6.54132370877192,True,6.54132370877192,0.6115533900994735,0.6458451306205611,0.5977378188327502,1095.1846613883972,2026-09-06 20:12:35,2,3.346256974043707,3.5338922283460694,3.27066185438596,b1e8121bde6b0dc6bc4f75319bfe2ef8dca2dd206c470f0926cbd7e1a7334e9b,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.467166254526778,0.612064242837508,0.6463846284937886,0.5982371309227834
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000005_a9ba2966dd1c_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,5,f793499c6d3605b3,6,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.361832139840571}]",analytic_instance,0.39675331047263923,0.015210399404168129,12.000000147928356,6.015859378354575,6.361832139840571,6.9938329957827685,True,6.9938329957827685,0.5013216086829078,0.5301526717846632,0.5828194091306043,74.47704267501831,2026-09-06 19:37:04,2,3.0079296891772875,3.1809160699202854,3.4969164978913843,08d3f73c9bb85e738fdeb35ef3ff83284b6cb907fb916a10893f334e560d8b70,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.999999999999998,0.5013216148628814,0.5301526783200478,0.5828194163152309
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000007_51c3f5dd2fdb_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,7,8c8d59853db24fbe,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.188240011003211}]",analytic_instance,0.6913562508873764,0.01673855446279049,12.858537904915902,7.523322152040182,8.188240011003211,7.930761231650851,True,7.930761231650851,0.5850837947263015,0.6367940174498995,0.6167700628404159,5080.222997426987,2026-09-07 04:57:35,2,3.761661076020091,4.094120005501606,3.9653806158254254,0c12128af717057b39988b8ed82b3d6eb659844ad10a11c197042c1b7f67c606,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.426031530825893,0.5853785587536062,0.6371148329823737,0.6170807903452324
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000008_3da076e87f67_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,8,875011d5ffdb9b57,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.284414950366962}]",analytic_instance,0.6758246682640088,0.015960698947310448,12.889808753384832,6.9200774302525225,8.284414950366962,7.898697540852392,True,7.898697540852392,0.5368642438884383,0.6427104628834385,0.6127862478004736,5573.689387321472,2026-09-07 05:05:43,2,3.4600387151262613,4.142207475183481,3.949348770426196,51ce02c62fc2f514060201385215e755f6d28c1517b796353f6987f85ee2329a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.443715856621137,0.536963266555423,0.6428290085024811,0.6128992740063338
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000009_0429580d9352_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,9,f7358d470f84e43f,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 9.698623810052357}]",analytic_instance,0.6593564493983233,0.016487644985318184,12.959450764691105,8.061768618352477,9.698623810052357,7.8746853016144716,True,7.8746853016144716,0.6220764108551041,0.7483823185220866,0.6076403579594268,5242.9270560741425,2026-09-07 05:00:17,2,4.030884309176239,4.849311905026179,3.9373426508072358,642e59fc9b7b9f3d01bed19c5e010b1369ac124d2943a85748f6c319f7454b7d,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.478385494588484,0.6222050713936846,0.7485371021957398,0.607766032771
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000010_c4aee3422789_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,10,3a1e01ea8215dbb2,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.144351700778376}]",analytic_instance,0.20684283291942698,0.02626856416463852,10.89897991032785,4.014688631091128,4.144351700778376,6.446835148011201,True,6.446835148011201,0.36835453080217334,0.38025133864603217,0.5915081228750769,6938.735795021057,2026-09-07 00:40:14,2,2.007344315545564,2.072175850389188,3.2234175740056004,65ea93ac1fb921b3c72e79bc15ee43b0416034177dbc953665228776d3b25b5d,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.449489742783173,0.36835454515790494,0.38025135346541317,0.5915081459276829
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000011_74be8c1f37b5_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,11,817913771ba08381,9,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.867763348404452}]",analytic_instance,0.4787582665153409,0.02642940543591976,12.382603450626293,7.872786095437882,8.867763348404452,7.253950825206881,True,7.253950825206881,0.6357940902193463,0.7161469220720247,0.5858179060753163,3210.016405582428,2026-09-06 21:31:52,2,3.936393047718941,4.433881674202226,3.6269754126034406,fd5a37639465b780e5f5b046b2a1404f3cb54211fd524a31ffef8c12b312d51a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.167772188791682,0.6382195916496899,0.7188789628546349,0.5880527525310554
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000012_e098d8973f8a_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,12,ce084f85c126f8ff,9,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.504882690512972}]",analytic_instance,0.4611029048652349,0.0266981590539217,12.202848695671053,6.69867492485247,7.504882690512972,7.190505489078291,True,7.190505489078291,0.5489435370307277,0.6150107141109864,0.5892481066022817,3189.489732027054,2026-09-06 21:31:32,2,3.349337462426235,3.752441345256486,3.5952527445391453,092cf91eb0e3f82d43e7a0bc861fb91854dc112b5eac683f630ed71e6f275773,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.075672763737654,0.551270220216037,0.6176174213418376,0.5917456196780757
